Date,Open,High,Low,Close,Adj Close,Volume
2017-03-01,238.390,240.320,238.370,239.780,226.533,149158200
2017-03-02,239.560,239.570,238.210,238.270,225.107,70246000
2017-03-03,238.170,238.610,237.730,238.420,225.248,81974300
2017-03-06,237.500,238.120,237.010,237.710,224.578,55391500
2017-03-07,237.360,237.770,236.760,237.000,223.907,65103700
2017-03-08,237.340,237.640,236.400,236.560,223.491,78168800
2017-03-09,236.700,237.240,235.740,236.860,223.775,90683900
2017-03-10,237.970,238.020,236.590,237.690,224.559,81991700
2017-03-13,237.620,237.860,237.240,237.810,224.672,57256800
2017-03-14,237.180,237.240,236.190,236.900,223.812,59880800
2017-03-15,237.560,239.440,237.290,238.950,225.749,96081800
2017-03-16,239.110,239.200,238.100,238.480,225.305,78344000
2017-03-17,237.750,237.970,237.030,237.030,224.909,89002100
2017-03-20,237.030,237.360,236.320,236.770,224.663,52537000
2017-03-21,237.470,237.610,233.580,233.730,221.778,131809300
2017-03-22,233.770,234.610,233.050,234.280,222.300,97569200
2017-03-23,234.280,235.340,233.600,234.030,222.063,100410300
2017-03-24,234.380,235.040,232.960,233.860,221.901,112504900
2017-03-27,231.930,233.920,231.610,233.620,221.674,87454500
2017-03-28,233.270,235.810,233.140,235.320,223.287,93483900
2017-03-29,234.990,235.810,234.730,235.540,223.496,61950400
2017-03-30,235.470,236.520,235.270,236.290,224.207,56737900
2017-03-31,235.900,236.510,235.680,235.740,223.685,73733100
2017-04-03,235.800,236.030,233.910,235.330,223.296,85546500
2017-04-04,235.000,235.580,234.560,235.480,223.439,56466200
2017-04-05,236.260,237.390,234.540,234.780,222.774,108800600
2017-04-06,234.940,236.040,234.430,235.440,223.401,69135800
2017-04-07,235.150,236.000,234.640,235.200,223.173,74412300
2017-04-10,235.360,236.260,234.730,235.340,223.306,67615300
2017-04-11,234.900,235.180,233.340,235.060,223.040,88045300
2017-04-12,234.740,234.960,233.770,234.030,222.063,81864400
2017-04-13,233.640,234.490,232.510,232.510,220.621,92880400
2017-04-17,233.110,234.570,232.880,234.570,222.575,68405400
2017-04-18,233.720,234.490,233.080,233.870,221.911,83225800
2017-04-19,234.520,234.950,233.180,233.440,221.503,68699900
2017-04-20,234.150,235.850,233.780,235.340,223.306,92572200
2017-04-21,235.250,235.310,234.130,234.590,222.594,110389800
2017-04-24,237.180,237.410,234.560,237.170,225.042,119209900
2017-04-25,237.910,238.950,237.810,238.550,226.352,76698300
2017-04-26,238.510,239.530,238.350,238.400,226.209,84702500
2017-04-27,238.770,238.950,237.980,238.600,226.399,57410300
2017-04-28,238.900,238.930,237.930,238.080,225.906,63532800
2017-05-01,238.680,239.170,238.200,238.680,226.475,66882500
2017-05-02,238.840,238.980,238.300,238.770,226.560,57375700
2017-05-03,238.770,238.880,237.700,238.480,226.285,73137700
2017-05-04,238.830,238.920,237.780,238.760,226.551,61462700
2017-05-05,239.190,239.720,238.680,239.700,227.443,62001300
2017-05-08,239.750,239.920,239.170,239.660,227.405,48385700
2017-05-09,239.960,240.190,239.040,239.440,227.196,51363200
2017-05-10,239.390,239.870,239.150,239.870,227.604,54293800
2017-05-11,239.350,239.570,238.130,239.380,227.139,62358300
2017-05-12,239.090,239.430,238.670,238.980,226.760,53912700
2017-05-15,239.470,240.440,239.450,240.300,228.012,61918900
2017-05-16,240.640,240.670,239.630,240.080,227.803,51241800
2017-05-17,240.080,240.080,235.750,235.820,223.761,172174100
2017-05-18,235.730,237.750,235.430,236.770,224.663,107047700
2017-05-19,237.330,239.080,237.270,238.310,226.124,115011400
2017-05-22,238.900,239.710,238.820,239.520,227.272,61010600
2017-05-23,239.950,240.240,239.510,240.050,227.775,48341700
2017-05-24,240.320,240.730,239.930,240.610,228.306,46927700
2017-05-25,241.200,242.080,240.960,241.760,229.398,64071700
2017-05-26,241.540,241.900,241.450,241.710,229.350,46629900
2017-05-30,241.340,241.790,241.160,241.500,229.151,35201900
2017-05-31,241.840,241.880,240.640,241.440,229.094,91796000
2017-06-01,241.970,243.380,241.640,243.360,230.916,68962000
2017-06-02,243.420,244.350,243.080,244.170,231.684,88666100
2017-06-05,243.970,244.300,243.760,243.990,231.513,44698800
2017-06-06,243.340,243.980,243.120,243.210,230.773,50375400
2017-06-07,243.600,243.920,242.830,243.660,231.200,54144300
2017-06-08,243.770,244.330,243.170,243.780,231.314,65950700
2017-06-09,244.090,245.010,241.950,243.410,230.963,132256400
2017-06-12,243.130,243.420,242.380,243.360,230.916,86108100
2017-06-13,243.980,244.610,243.580,244.550,232.045,60067000
2017-06-14,244.860,244.870,243.290,244.240,231.751,78602300
2017-06-15,242.680,243.910,242.360,243.770,231.305,66464900
2017-06-16,242.770,242.830,241.630,242.640,231.355,84553100
2017-06-19,243.590,244.730,243.480,244.660,233.281,65123800
2017-06-20,244.250,244.260,242.990,243.010,231.708,56906400
2017-06-21,243.460,243.590,242.410,242.950,231.651,55977600
2017-06-22,242.960,243.530,242.640,242.840,231.546,44148100
2017-06-23,242.910,243.510,242.470,243.130,231.823,66986800
2017-06-26,243.900,244.380,243.050,243.290,231.975,56700500
2017-06-27,243.040,243.380,241.310,241.330,230.106,82247700
2017-06-28,242.500,243.720,242.230,243.490,232.166,70042600
2017-06-29,243.660,243.720,239.960,241.350,230.125,106949700
2017-06-30,242.280,242.710,241.580,241.800,230.554,86820700
2017-07-03,242.880,243.380,242.210,242.210,230.945,39153800
2017-07-05,242.630,243.010,241.700,242.770,231.479,54427600
2017-07-06,241.890,242.030,240.340,240.550,229.362,65400800
2017-07-07,241.210,242.280,240.560,242.110,230.850,57972300
2017-07-10,242.110,242.800,241.760,242.370,231.098,36663300
2017-07-11,242.370,242.550,240.850,242.190,230.926,50354600
2017-07-12,243.300,244.200,243.300,244.010,232.662,59610400
2017-07-13,244.020,244.550,243.760,244.420,233.052,39471600
2017-07-14,244.420,245.970,244.310,245.560,234.139,60262700
2017-07-17,245.470,245.910,245.330,245.530,234.111,33531900
2017-07-18,245.060,245.720,244.670,245.660,234.235,42742500
2017-07-19,246.020,247.000,246.010,246.990,235.503,51034300
2017-07-20,247.280,247.420,246.470,247.100,235.608,47135200
2017-07-21,246.440,246.910,246.180,246.880,235.398,82340800
2017-07-24,246.790,246.980,246.280,246.820,235.341,46622300
2017-07-25,247.680,247.800,247.160,247.420,235.913,54915600
2017-07-26,247.750,247.790,247.130,247.430,235.923,47575400
2017-07-27,247.960,248.000,245.680,247.200,235.703,70766600
2017-07-28,246.650,247.060,246.130,246.910,235.427,50088400
2017-07-31,247.370,247.480,246.530,246.770,235.293,65838700
2017-08-01,247.460,247.500,246.720,247.320,235.818,55050400
2017-08-02,247.470,247.600,246.370,247.440,235.932,47211200
2017-08-03,247.310,247.340,246.640,246.960,235.474,40856000
2017-08-04,247.520,247.790,246.970,247.410,235.903,60191800
2017-08-07,247.490,247.870,247.370,247.870,236.342,31995000
2017-08-08,247.510,248.910,246.830,247.260,235.760,61719400
2017-08-09,246.470,247.310,246.060,247.250,235.751,62632600
2017-08-10,246.290,246.440,243.700,243.760,232.423,120479500
2017-08-11,244.020,244.800,243.750,244.120,232.766,74869900
2017-08-14,245.590,246.790,245.550,246.540,235.074,73291900
2017-08-15,246.980,247.000,246.160,246.510,235.045,55242700
2017-08-16,247.110,247.570,246.450,246.940,235.455,56715500
2017-08-17,246.240,246.600,243.090,243.090,231.784,128490400
2017-08-18,242.900,244.190,242.200,242.710,231.422,136748000
2017-08-21,242.640,243.200,241.830,242.900,231.603,65469700
2017-08-22,243.570,245.620,243.550,245.440,234.025,63140100
2017-08-23,244.330,245.050,244.160,244.560,233.186,50203800
2017-08-24,245.000,245.180,243.750,243.990,232.643,50741700
2017-08-25,244.900,245.610,244.390,244.560,233.186,64445900
2017-08-28,245.170,245.200,244.090,244.570,233.196,40565600
2017-08-29,243.060,245.150,242.930,244.850,233.462,51135700
2017-08-30,244.830,246.320,244.620,246.010,234.569,62030800
2017-08-31,246.720,247.770,246.050,247.490,235.980,103803900
2017-09-01,247.920,248.330,247.670,247.840,236.313,62007000
2017-09-05,247.260,247.520,244.950,246.060,234.616,91398800
2017-09-06,246.840,247.280,246.230,246.900,235.417,57916900
2017-09-07,247.250,247.270,246.400,246.870,235.389,58034700
2017-09-08,246.540,247.110,246.300,246.580,235.112,63832800
2017-09-11,248.040,249.300,248.020,249.210,237.620,71364800
2017-09-12,249.630,250.090,249.420,250.050,238.421,56896000
2017-09-13,249.720,250.210,249.590,250.170,238.535,59228000
2017-09-14,249.800,250.320,249.600,250.090,238.459,95446300
2017-09-15,248.690,249.290,248.570,249.190,238.780,95432400
2017-09-18,249.610,250.120,249.280,249.720,239.288,46235200
2017-09-19,250.000,250.070,249.600,249.970,239.527,47108100
2017-09-20,250.070,250.190,248.920,250.060,239.613,59574100
2017-09-21,249.880,249.980,249.190,249.390,238.971,48211400
2017-09-22,249.050,249.630,249.020,249.440,239.019,51214000
2017-09-25,249.150,249.550,248.080,248.930,238.531,57064400
2017-09-26,249.420,249.700,248.810,249.080,238.674,54082000
2017-09-27,249.880,250.490,248.870,250.050,239.604,81001400
2017-09-28,249.730,250.440,249.630,250.350,239.891,44778800
2017-09-29,250.340,251.320,250.130,251.230,240.735,85578000
2017-10-02,251.490,252.320,251.290,252.320,241.779,59023000
2017-10-03,252.320,252.890,252.230,252.860,242.296,66810200
2017-10-04,252.690,253.440,252.560,253.160,242.584,55953600
2017-10-05,253.540,254.680,253.200,254.660,244.021,63522800
2017-10-06,254.150,254.700,253.850,254.370,243.743,80646000
2017-10-09,254.630,254.700,253.650,253.950,243.341,35803100
2017-10-10,254.600,255.050,253.980,254.620,243.983,43057400
2017-10-11,254.510,255.020,254.320,255.020,244.366,47674300
2017-10-12,254.660,255.060,254.370,254.640,244.002,47065100
2017-10-13,255.140,255.270,254.640,254.950,244.299,54800400
2017-10-16,255.210,255.510,254.820,255.290,244.625,38221700
2017-10-17,255.230,255.520,254.980,255.470,244.797,31561000
2017-10-18,255.900,255.950,255.500,255.720,245.037,40888300
2017-10-19,254.830,255.830,254.350,255.790,245.104,61903800
2017-10-20,256.700,257.140,255.770,257.110,246.369,89176400
2017-10-23,257.480,257.510,256.020,256.110,245.411,63915300
2017-10-24,256.600,256.830,256.150,256.560,245.842,66935900
2017-10-25,256.180,256.310,254.000,255.290,244.625,103715300
2017-10-26,255.990,256.300,255.480,255.620,244.941,69798000
2017-10-27,256.470,257.890,255.630,257.710,246.944,85562500
2017-10-30,256.470,257.600,256.410,256.750,246.024,54285700
2017-10-31,257.180,257.440,256.810,257.150,246.407,60304800
2017-11-01,258.040,258.430,257.070,257.490,246.733,54202700
2017-11-02,257.410,257.750,256.190,257.590,246.829,56449500
2017-11-03,257.770,258.500,257.300,258.450,247.653,59589700
2017-11-06,258.300,259.000,258.220,258.850,248.036,49652600
2017-11-07,258.970,259.350,258.090,258.670,247.864,57502200
2017-11-08,258.470,259.220,258.150,259.110,248.285,50469600
2017-11-09,257.730,258.390,256.360,258.170,247.385,95085500
2017-11-10,257.730,258.290,257.370,258.090,247.308,59984700
2017-11-13,257.310,258.590,257.270,258.330,247.538,50228600
2017-11-14,257.410,257.850,256.520,257.730,246.963,61315200
2017-11-15,256.620,257.220,255.630,256.440,245.727,80811500
2017-11-16,257.520,259.040,257.470,258.620,247.816,67777000
2017-11-17,258.220,258.590,257.770,257.860,247.088,75756800
2017-11-20,258.140,258.520,257.860,258.300,247.509,48075500
2017-11-21,259.180,260.200,258.260,259.990,249.129,69176800
2017-11-22,260.000,260.150,259.570,259.760,248.908,45033400
2017-11-24,260.320,260.480,260.160,260.360,249.483,27856500
2017-11-27,260.410,260.750,260.000,260.230,249.359,52274900
2017-11-28,260.760,262.900,260.650,262.870,251.888,98971700
2017-11-29,263.020,263.630,262.200,262.710,251.735,77512100
2017-11-30,263.760,266.050,263.670,265.010,253.939,127894400
2017-12-01,264.760,265.310,260.760,264.460,253.412,164390900
2017-12-04,266.310,266.800,264.080,264.140,253.105,94040600
2017-12-05,263.190,265.150,263.040,263.190,252.195,77994500
2017-12-06,263.300,263.730,262.710,263.240,252.243,75898600
2017-12-07,264.070,264.430,262.940,264.070,253.038,77218600
2017-12-08,265.160,265.520,264.030,265.510,254.418,76563900
2017-12-11,266.310,266.380,265.480,266.310,255.185,83077500
2017-12-12,267.210,267.320,266.350,266.780,255.635,85195800
2017-12-13,267.060,267.560,266.650,266.750,255.606,102905400
2017-12-14,267.090,267.220,265.600,265.660,254.562,100666700
2017-12-15,265.450,267.040,265.390,266.510,256.682,144610300
2017-12-18,268.100,268.600,267.980,268.200,258.309,83653600
2017-12-19,268.480,268.530,267.090,267.170,257.317,82382900
2017-12-20,268.270,268.330,266.690,267.030,257.182,76751500
2017-12-21,267.740,268.390,267.300,267.580,257.712,67032300
2017-12-22,267.600,267.640,266.900,267.510,257.645,78720900
2017-12-26,267.050,267.440,266.890,267.190,257.337,45244400
2017-12-27,267.380,267.730,267.010,267.320,257.462,57751000
2017-12-28,267.890,267.920,267.450,267.870,257.991,45116100
2017-12-29,268.530,268.550,266.640,266.860,257.019,96007400
2018-01-02,267.840,268.810,267.400,268.770,258.858,86655700
2018-01-03,268.960,270.640,268.960,270.470,260.496,90070400
2018-01-04,271.200,272.160,270.540,271.610,261.593,80636400
2018-01-05,272.510,273.560,271.950,273.420,263.337,83524000
2018-01-08,273.310,274.100,272.980,273.920,263.818,57319200
2018-01-09,274.400,275.250,274.080,274.540,264.415,57254000
2018-01-10,273.680,274.420,272.920,274.120,264.011,69574300
2018-01-11,274.750,276.120,274.560,276.120,265.937,62361500
2018-01-12,276.420,278.110,276.080,277.920,267.671,90816100
2018-01-16,279.350,280.090,276.180,276.970,266.756,106555100
2018-01-17,278.030,280.050,276.970,279.610,269.298,113258800
2018-01-18,279.480,279.960,278.580,279.140,268.846,100728000
2018-01-19,279.800,280.410,279.140,280.410,270.069,140920100
2018-01-22,280.170,282.690,280.110,282.690,272.265,91322400
2018-01-23,282.740,283.620,282.370,283.290,272.843,97084700
2018-01-24,284.020,284.700,281.840,283.180,272.737,134816100
2018-01-25,284.160,284.270,282.400,283.300,272.852,84587300
2018-01-26,284.250,286.630,283.960,286.580,276.011,107743100
2018-01-29,285.930,286.430,284.500,284.680,274.181,90118300
2018-01-30,282.600,284.740,281.220,281.760,271.369,131796400
2018-01-31,282.730,283.300,280.680,281.900,271.504,108364800
2018-02-01,281.070,283.060,280.680,281.580,271.196,90102500
2018-02-02,280.080,280.230,275.410,275.450,265.292,173174800
2018-02-05,273.450,275.850,263.310,263.930,254.197,294681800
2018-02-06,259.940,269.700,258.700,269.130,259.205,355026800
2018-02-07,268.500,272.360,267.580,267.670,257.799,167376100
2018-02-08,268.010,268.170,257.590,257.630,248.129,246449500
2018-02-09,260.800,263.610,252.920,261.500,251.856,283565300
2018-02-12,263.830,267.010,261.660,265.340,255.555,143736000
2018-02-13,263.970,266.620,263.310,266.000,256.190,81223600
2018-02-14,264.310,270.000,264.300,269.590,259.648,120735700
2018-02-15,271.570,273.040,268.770,273.030,262.961,111200300
2018-02-16,272.320,275.320,272.270,273.110,263.038,160420100
2018-02-20,272.030,273.670,270.500,271.400,261.391,86369700
2018-02-21,271.900,274.720,269.940,270.050,260.091,98883700
2018-02-22,271.100,273.050,269.640,270.400,260.428,110511300
2018-02-23,271.790,274.710,271.250,274.710,264.579,92766400
2018-02-26,275.930,278.010,275.260,277.900,267.652,86491400
2018-02-27,278.110,278.920,274.360,274.430,264.310,99099200
2018-02-28,275.680,276.190,271.290,271.650,261.632,121907800
2018-03-01,271.410,273.170,266.000,267.700,257.828,176855100
2018-03-02,265.800,269.720,264.820,269.080,259.157,139083200
2018-03-05,267.730,272.890,267.610,272.190,262.152,97307400
2018-03-06,273.300,273.390,271.180,272.880,262.817,79213200
2018-03-07,270.420,273.180,270.200,272.780,262.720,87063500
2018-03-08,273.550,274.240,272.420,274.100,263.992,66901200
2018-03-09,275.700,278.870,275.340,278.870,268.586,113625300
2018-03-12,279.200,279.910,278.080,278.520,268.249,71924800
2018-03-13,279.840,280.410,276.030,276.720,266.515,91968900
2018-03-14,277.810,278.020,274.670,275.300,265.147,105895100
2018-03-15,275.880,276.610,274.430,275.000,264.858,83433000
2018-03-16,274.500,275.390,274.140,274.200,265.146,100343700
2018-03-19,273.350,274.400,268.620,270.490,261.558,109208400
2018-03-20,270.940,271.670,270.180,270.950,262.003,59757300
2018-03-21,270.900,273.270,270.190,270.430,261.500,78709600
2018-03-22,267.910,268.870,263.360,263.670,254.963,148785900
2018-03-23,264.170,264.540,257.830,258.050,249.529,183534800
2018-03-26,262.130,265.430,259.410,265.110,256.356,141956100
2018-03-27,266.170,266.770,258.840,260.600,251.995,129941400
2018-03-28,260.750,262.640,258.580,259.830,251.250,146452300
2018-03-29,261.120,265.260,259.840,263.150,254.461,111601600
2018-04-02,262.550,263.130,254.670,257.470,248.968,186286300
2018-04-03,258.870,261.310,256.840,260.770,252.159,119956900
2018-04-04,256.750,264.360,256.600,263.560,254.857,123715300
2018-04-05,265.550,266.640,264.320,265.640,256.868,82652600
2018-04-06,263.420,265.110,258.000,259.720,251.144,179521200
2018-04-09,261.370,264.840,259.940,261.000,252.382,105442900
2018-04-10,264.270,266.040,262.980,265.150,256.395,103529000
2018-04-11,263.470,265.640,263.390,263.760,255.050,91140200
2018-04-12,265.260,267.000,265.060,265.930,257.149,68890500
2018-04-13,267.410,267.540,264.010,265.150,256.395,85079200
2018-04-16,267.000,268.200,266.070,267.330,258.503,63405300
2018-04-17,269.330,270.870,268.750,270.190,261.268,64682000
2018-04-18,270.690,271.300,269.870,270.390,261.461,57303900
2018-04-19,269.650,269.880,267.720,268.890,260.011,77655900
2018-04-20,268.810,269.060,265.610,266.610,257.806,99953100
2018-04-23,267.260,267.890,265.350,266.570,257.768,65558000
2018-04-24,267.730,267.980,261.280,262.980,254.296,112885500
2018-04-25,262.910,264.130,260.850,263.630,254.925,103840900
2018-04-26,264.790,267.250,264.290,266.310,257.516,67731900
2018-04-27,267.000,267.340,265.500,266.560,257.758,57053600
2018-04-30,267.260,267.890,264.430,264.510,255.776,82182300
2018-05-01,263.870,265.100,262.110,264.980,256.230,74203400
2018-05-02,264.760,265.680,262.760,263.200,254.509,86368900
2018-05-03,262.260,263.360,259.050,262.620,253.948,136311500
2018-05-04,261.520,266.790,261.150,266.020,257.236,91222100
2018-05-07,266.890,268.020,266.110,266.920,258.106,55304900
2018-05-08,266.500,267.330,265.150,266.920,258.106,67499200
2018-05-09,267.680,269.870,267.090,269.500,260.601,59666100
2018-05-10,270.340,272.390,270.220,272.020,263.038,72063900
2018-05-11,272.160,273.150,271.580,272.850,263.840,59871500
2018-05-14,273.340,274.080,272.360,272.980,263.966,54790600
2018-05-15,271.590,271.610,270.030,271.100,262.148,87036100
2018-05-16,271.140,272.760,271.110,272.240,263.250,53942600
2018-05-17,271.940,273.230,271.130,272.010,263.028,56536400
2018-05-18,271.620,272.030,270.930,271.330,262.370,64368000
2018-05-21,273.010,273.980,272.570,273.370,264.343,58025900
2018-05-22,273.960,274.250,272.240,272.610,263.608,52966400
2018-05-23,271.170,273.390,270.990,273.360,264.333,64694200
2018-05-24,272.910,273.220,270.780,272.800,263.792,76043800
2018-05-25,272.150,272.860,271.580,272.150,263.163,56374800
2018-05-29,270.310,271.170,267.760,269.020,260.137,115908600
2018-05-30,270.500,273.110,270.420,272.610,263.608,69678400
2018-05-31,272.150,272.490,270.260,270.940,261.993,93519900
2018-06-01,272.410,273.940,272.330,273.600,264.566,71258400
2018-06-04,274.530,275.190,274.260,274.900,265.823,45385200
2018-06-05,275.050,275.530,274.180,275.100,266.016,51135000
2018-06-06,275.790,277.520,275.090,277.400,268.240,62732200
2018-06-07,277.950,278.280,276.340,277.370,268.211,72969400
2018-06-08,276.850,278.250,276.660,278.190,269.004,72139700
2018-06-11,278.440,279.370,278.310,278.560,269.362,58892500
2018-06-12,279.030,279.330,278.190,278.920,269.710,72329000
2018-06-13,279.190,279.480,277.800,278.030,268.849,79070600
2018-06-14,279.010,279.330,278.060,278.730,269.526,77097600
2018-06-15,276.600,277.510,275.350,277.130,269.182,120041600
2018-06-18,275.490,276.700,274.950,276.560,268.629,52917600
2018-06-19,274.000,275.750,273.530,275.500,267.599,97531500
2018-06-20,276.270,276.720,275.590,275.970,268.056,53785500
2018-06-21,275.960,275.980,273.680,274.240,266.375,71061400
2018-06-22,275.660,275.790,274.490,274.740,266.861,54898500
2018-06-25,273.440,273.620,269.100,271.000,263.228,137854200
2018-06-26,271.640,272.560,270.790,271.600,263.811,68547400
2018-06-27,272.260,273.870,269.180,269.350,261.625,105110700
2018-06-28,269.290,271.750,268.490,270.890,263.121,76650500
2018-06-29,272.120,273.660,271.150,271.280,263.500,97592500
2018-07-02,269.510,272.040,269.240,271.860,264.063,63554800
2018-07-03,272.870,272.980,270.420,270.900,263.131,42187100
2018-07-05,272.170,273.180,270.960,273.110,265.278,56925900
2018-07-06,273.140,275.840,272.710,275.420,267.521,66493700
2018-07-09,276.550,277.960,276.500,277.900,269.930,50550400
2018-07-10,278.410,279.010,278.080,278.900,270.901,51966800
2018-07-11,277.150,278.040,276.520,276.860,268.920,77054700
2018-07-12,278.280,279.430,277.600,279.370,271.358,60124700
2018-07-13,279.170,279.930,278.660,279.590,271.572,48216000
2018-07-16,279.640,279.800,278.840,279.340,271.329,48201000
2018-07-17,278.470,280.910,278.410,280.470,272.426,52315500
2018-07-18,280.560,281.180,280.060,281.060,273.000,44593500
2018-07-19,280.310,280.740,279.460,280.000,271.970,61412100
2018-07-20,279.770,280.480,279.500,279.680,271.659,82337700
2018-07-23,279.450,280.430,279.060,280.200,272.164,47047600
2018-07-24,281.790,282.560,280.630,281.610,273.534,68026900
2018-07-25,281.330,284.370,281.280,284.010,275.865,78882900
2018-07-26,283.200,284.110,283.090,283.340,275.214,57919500
2018-07-27,283.710,283.820,280.380,281.420,273.349,76768700
2018-07-30,281.510,281.690,279.360,279.950,271.921,63742500
2018-07-31,280.810,282.020,280.380,281.330,273.262,68570500
2018-08-01,281.560,282.130,280.130,280.860,272.805,53853300
2018-08-02,279.390,282.580,279.160,282.390,274.291,63426400
2018-08-03,282.530,283.660,282.330,283.600,275.467,53935400
2018-08-06,283.640,284.990,283.200,284.640,276.477,39400900
2018-08-07,285.390,286.010,285.240,285.580,277.390,43196600
2018-08-08,285.390,285.910,284.940,285.460,277.273,42114600
2018-08-09,285.530,285.970,284.920,285.070,276.895,35717000
2018-08-10,283.450,284.060,282.360,283.160,275.039,77076000
2018-08-13,283.470,284.160,281.770,282.100,274.010,65732900
2018-08-14,282.920,284.170,282.480,283.900,275.758,43842000
2018-08-15,282.380,282.540,280.160,281.780,273.699,102925400
2018-08-16,283.400,285.040,283.360,284.060,275.914,69967900
2018-08-17,283.830,285.560,283.370,285.060,276.885,65618500
2018-08-20,285.570,285.970,285.060,285.670,277.477,39807500
2018-08-21,286.250,287.310,285.710,286.340,278.128,67272000
2018-08-22,285.880,286.760,285.580,286.170,277.963,44993300
2018-08-23,285.970,286.940,285.430,285.790,277.594,49204900
2018-08-24,286.440,287.670,286.380,287.510,279.265,57487400
2018-08-27,288.860,289.900,288.680,289.780,281.469,57072400
2018-08-28,290.300,290.420,289.400,289.920,281.605,46943500
2018-08-29,290.160,291.740,289.890,291.480,283.121,61485500
2018-08-30,290.940,291.360,289.630,290.300,281.975,61229500
2018-08-31,289.840,290.810,289.290,290.310,281.984,66140800
2018-09-04,289.840,290.210,288.680,289.810,281.499,57594400
2018-09-05,289.410,289.640,287.890,289.030,280.741,72452400
2018-09-06,289.150,289.490,287.000,288.160,279.896,65909900
2018-09-07,286.980,288.700,286.710,287.600,279.352,73524800
2018-09-10,288.740,289.040,287.880,288.100,279.838,50210900
2018-09-11,287.370,289.550,286.980,289.050,280.760,50530500
2018-09-12,289.060,289.800,288.230,289.120,280.828,59810800
2018-09-13,290.320,291.040,290.000,290.830,282.489,51034200
2018-09-14,291.060,291.270,290.000,290.880,282.538,55079900
2018-09-17,290.820,290.860,289.030,289.340,281.042,68244000
2018-09-18,289.580,291.580,289.550,290.910,282.567,61930400
2018-09-19,290.970,291.690,290.830,291.220,282.868,49080600
2018-09-20,292.640,293.940,291.240,293.580,285.160,100360600
2018-09-21,293.090,293.220,291.810,291.990,284.900,105479700
2018-09-24,291.340,291.500,290.370,291.020,283.954,53409600
2018-09-25,291.530,291.650,290.480,290.750,283.690,44370000
2018-09-26,290.910,292.240,289.410,289.880,282.841,79739700
2018-09-27,290.410,291.910,290.100,290.690,283.632,59249500
2018-09-28,289.990,291.280,289.950,290.720,283.661,70091400
2018-10-01,292.110,292.930,290.980,291.730,284.646,62078900
2018-10-02,291.560,292.360,291.140,291.560,284.480,47258200
2018-10-03,292.740,293.210,291.320,291.720,284.637,64694600
2018-10-04,291.180,291.240,287.660,289.440,282.412,111545900
2018-10-05,289.690,290.270,286.220,287.820,280.831,105951700
2018-10-08,287.050,288.220,285.500,287.820,280.831,87742200
2018-10-09,287.390,288.860,286.770,287.400,280.421,74339000
2018-10-10,286.830,286.910,277.880,278.300,271.542,214731000
2018-10-11,277.080,278.900,270.360,272.170,265.561,274840500
2018-10-12,276.770,277.090,272.370,275.950,269.249,183186500
2018-10-15,275.550,277.040,274.300,274.400,267.737,102263700
2018-10-16,276.600,280.820,276.070,280.400,273.591,118255800
2018-10-17,280.440,281.150,277.560,280.450,273.640,110626000
2018-10-18,279.400,280.070,274.970,276.400,269.689,134557500
2018-10-19,277.130,279.300,275.470,276.250,269.542,139901600
2018-10-22,277.000,277.360,274.410,275.010,268.332,82415800
2018-10-23,270.950,274.870,268.610,273.610,266.966,146352700
2018-10-24,273.330,273.760,264.700,265.320,258.878,177806700
2018-10-25,267.380,271.810,266.230,270.080,263.522,138061500
2018-10-26,265.920,271.000,262.290,265.330,258.887,201574600
2018-10-29,268.800,270.250,259.850,263.860,257.453,160749100
2018-10-30,263.670,268.120,263.120,267.770,261.268,157116000
2018-10-31,270.650,273.230,270.120,270.630,264.059,128296300
2018-11-01,271.600,273.730,270.380,273.510,266.869,99495000
2018-11-02,274.750,275.230,269.590,271.890,265.288,122634100
2018-11-05,272.440,274.010,271.350,273.390,266.752,65622500
2018-11-06,273.320,275.300,273.250,275.120,268.440,60085900
2018-11-07,277.560,281.100,277.080,281.010,274.187,102752100
2018-11-08,280.110,281.220,279.220,280.500,273.689,65584900
2018-11-09,279.030,279.240,276.180,277.760,271.016,98812600
2018-11-12,277.190,277.460,271.990,272.570,265.952,99673600
2018-11-13,273.090,275.330,271.250,272.060,265.454,98176600
2018-11-14,274.160,274.610,268.450,270.200,263.639,125335900
2018-11-15,268.780,273.540,267.010,273.020,266.391,135101400
2018-11-16,271.790,274.750,271.210,273.730,267.083,126668000
2018-11-19,273.050,273.380,268.070,269.100,262.566,103061700
2018-11-20,265.360,267.000,263.150,264.120,257.707,136021300
2018-11-21,265.860,267.150,265.010,265.020,258.585,75563700
2018-11-23,263.180,264.820,263.070,263.250,256.858,42807900
2018-11-26,265.780,267.750,265.340,267.500,261.005,79981400
2018-11-27,266.340,268.400,265.660,268.400,261.883,75502400
2018-11-28,269.600,274.580,268.330,274.580,267.913,127629600
2018-11-29,273.710,275.550,272.430,273.980,267.327,82346400
2018-11-30,273.810,276.280,273.450,275.650,268.957,98204200
2018-12-03,280.280,280.400,277.510,279.300,272.518,103176300
2018-12-04,278.370,278.850,269.900,270.250,263.688,177986000
2018-12-06,265.920,269.970,262.440,269.840,263.288,204185400
2018-12-07,269.460,271.220,262.630,263.570,257.170,161018900
2018-12-10,263.370,265.160,258.620,264.070,257.658,151445900
2018-12-11,267.660,267.870,262.480,264.130,257.716,121504400
